Date_Epoch_Week,Num_Helpful,Num_Funny,Hours_Played,Recommend
2555,1.25,1.5,0.03133388395622548,1.0
2556,1.0,0.0,0.10840388189138964,1.0
2557,5.0,14.0,0.0005162089613875697,0.0
2558,7.0,15.0,0.029320669006813956,1.0
2559,0.6666666666666666,0.0,0.029664808314405672,1.0
2560,0.0,0.0,0.10097047284740863,1.0
2562,4.333333333333333,1.0,0.005643884644504095,0.6666666666666666
2563,1.0,0.0,0.017086516621928557,1.0
2565,6.0,2.0,0.0008259343382201115,0.0
2566,19.0,3.0,0.030198224241172827,1.0
2568,4.0,1.0,0.05208548420400578,1.0
2569,3.0,1.5,0.022868056989469338,1.0
2570,0.0,0.0,0.012698740450134215,1.0
2572,0.0,0.0,0.037167045219905014,1.0
2573,0.0,0.0,0.09828618624819327,1.0
2574,0.0,0.0,0.02618900130772937,0.6666666666666666
2576,0.0,0.0,0.025913689861655997,1.0
2581,0.0,0.0,0.14742927937228992,1.0
2582,5.2,7.066666666666666,0.024284763805721886,0.9777777777777777
2583,4.384615384615385,10.23076923076923,0.030845470861989552,0.9230769230769231
2584,23.666666666666668,17.666666666666668,0.008569068759033656,1.0
2585,0.7272727272727273,0.6363636363636364,0.016340360032286522,0.8181818181818182
2586,1.5,0.6666666666666666,0.01853190171381375,0.6666666666666666
2587,0.0,0.0,0.07681189345447037,1.0
2589,0.0,0.0,0.06352811618143024,1.0
2590,1.25,1.75,0.049943217014247365,1.0
2592,1.6666666666666667,2.6666666666666665,0.06459494803496454,1.0
2594,0.0,0.0,0.3320256039644848,0.0
2597,0.0,0.0,0.01971918232500516,1.0
2598,1.0,0.5,0.005007226925459425,0.5
2600,1.6666666666666667,3.4444444444444446,0.08990065845320852,1.0
2601,5.5,7.25,0.07201115011356597,1.0
2602,1.6666666666666667,1.3333333333333333,0.039128639273177786,1.0
2603,0.75,0.16666666666666666,0.04908286874526809,0.9166666666666666
2604,0.375,0.0,0.021513008465826967,1.0
2605,0.0,0.0,0.07935164154449721,1.0
2606,0.0,0.0,0.1779269048110675,1.0
2607,5.857142857142857,2.0,0.0845550278752839,0.8571428571428571
2608,4.0,2.75,0.035515176543464796,1.0
2609,5.666666666666667,2.0,0.06528322665014798,0.6666666666666666
2610,8.0,2.5,0.04656204831715878,1.0
2611,27.333333333333332,34.0,0.048936609539541605,1.0
2612,0.5,0.0,0.04852364237043155,1.0
2613,9.0,1.8333333333333333,0.03825108403881891,1.0
2614,0.25,0.0,0.04263886021061326,1.0
2615,0.0,0.0,0.25926595085690685,1.0
2616,0.0,0.0,0.020854842040057813,1.0
2617,3.5714285714285716,3.0,0.042535618418335745,0.8571428571428571
2618,31.4,31.2,0.010448069378484411,1.0
2619,2.3333333333333335,1.6666666666666667,0.016725170348957256,0.6666666666666666
2620,3.5,0.5,0.27379723311996695,0.5
2621,0.4444444444444444,0.0,0.03880744258609218,1.0
2622,0.0,0.0,0.029527152591368986,1.0
2623,1.0,0.0,0.059983481313235595,1.0
2624,2.0,3.0,0.01971918232500516,1.0
2625,1.0,0.0,0.03076605409869915,1.0
2626,0.4444444444444444,0.0,0.1905155206827724,0.8888888888888888
2627,0.0,0.0,0.015537889737765848,0.5
2628,0.0,0.0,0.20932273384265948,1.0
2629,6.666666666666667,0.3333333333333333,0.10747470576089202,1.0
2630,0.5,0.0,0.02028701218253149,0.75
2631,0.0,0.0,0.06400991121205864,1.0
2632,1.3333333333333333,0.6666666666666666,0.05802188725996282,1.0
2633,0.0,0.0,0.03362241035171037,1.0
2634,5.666666666666667,2.6666666666666665,0.022346112372955237,0.8888888888888888
2635,3.7142857142857144,1.1428571428571428,0.03849443969204448,1.0
2636,0.25,0.0,0.036883130291141854,1.0
2637,1.0,0.0,0.03400096359006125,1.0
2638,0.875,3.375,0.04173549452818501,1.0
2639,1.5,0.0,0.04340026842865992,1.0
2640,0.3333333333333333,0.0,0.02233464106270218,1.0
2641,18.25,19.5,0.03215981829444559,1.0
2642,0.3333333333333333,0.0,0.025948103792415165,1.0
2643,3.0,1.0,0.0009291761304976255,0.0
2644,0.25,0.0,0.12306421639479662,0.75
2645,0.2,0.6,0.024241172826760277,1.0
2646,2.0,0.0,0.0196675614288664,1.0
2647,1.6666666666666667,0.0,0.06063734599765985,1.0
2649,0.0,0.0,0.06490467341179709,1.0
2650,0.0,0.0,0.06875903365682429,1.0
2651,0.0,0.0,0.0914206070617386,1.0
2652,0.0,0.0,0.061779888498864344,1.0
2653,0.0,0.0,0.025707206277100967,1.0
2654,1.3333333333333333,0.3333333333333333,0.06235804253561841,1.0
2655,7.666666666666667,4.666666666666667,0.03579048798953816,1.0
2656,19.3,18.8,0.01896551724137931,0.9
2657,4.5,0.0,0.03675407805079496,1.0
2658,0.0,0.0,0.04878174685112534,1.0
2659,1.0,0.25,0.030688622754491017,0.75
2660,5.0,3.875,0.07074643815816642,1.0
2661,0.7,0.6,0.03038405946727235,0.9
2662,31.0,16.2,0.02318810654552963,1.0
2663,22.833333333333332,9.833333333333334,0.05483859866473948,1.0
2664,4.966666666666667,1.3333333333333333,0.031385504852364236,0.9666666666666667
2665,0.8181818181818182,0.0,0.03421057571377621,1.0
2666,3.8333333333333335,2.0,0.02505334159267671,1.0
2667,0.9090909090909091,0.0,0.05517804516359131,1.0
2668,0.0,0.0,0.047326037580012394,1.0
2669,0.5714285714285714,0.0,0.10361051296421935,0.7142857142857143
2670,0.5454545454545454,0.0,0.03293413173652694,1.0
2671,5.4,0.0,0.031530043361552754,1.0
2672,0.5,0.5,0.024261821185215776,1.0
2673,0.14285714285714285,0.0,0.01638594731718828,1.0
2674,4.75,0.25,0.06808796200702044,0.75
