300570,0,0,Majeck,90,13,1,12.1,"October 30, 2021","Feels like a 3D Factorio with levels instead of open world survival. Good Story, Great Music, and Amazing Gameplay!"
300570,0,0,76561198082764877,62,1,-1,0.7,"October 29, 2021",Ruined with blasphemy and profanity. For what reason?
300570,0,0,Recon420,319,135,-1,10.1,"October 27, 2021",I would maybe recommend it if it's on sale and you just want a puzzle game that's going to sit around
300570,0,0,76561198025761926,141,2,-1,0.9,"October 23, 2021","For the price, it's totally not worth it. Maybe $5. I'd much more recommend Mindustry, Factorio, or satisfactory."
300570,0,0,76561198001854152,266,26,1,95.8,"October 22, 2021",This is a fun puzzle game with a fun story though the latter levels get crazy. good game overall
300570,1,0,kenguru420,313,51,1,38.7,"October 20, 2021","It reminds me of Rubik's Games from 1999.Puzzles get difficult perhaps a bit too early, as they can take some time to solve.The game will be 100% saved if you Alt+F4. Even starting you at the puzzle the next time you launch.You progress by solving puzzles, not by how you solved them.It's very addictive, and time flies very fast when you're immersed. No day/night cycle doesn't help your sense of real time.Don't forget to sleep."
300570,1,0,Geode1010,151,25,1,43.3,"October 13, 2021","After a lot of time with this game, this is an easy recommend. However, if you aren't into this type of logic game where you have to think and use your brain 24/7 while playing, and instead want to play a game that helps you relax, this aint it. I myself love the way this game is laid out, and it also gets brownie points for running on a potato macbook or a M1 using rosetta."
300570,0,0,76561198081622466,83,3,-1,12.5,"October 10, 2021",I found the levels got increasingly tedious instead of more interesting and challenging.
300570,0,0,Stobz0,120,6,1,534.0,"October 6, 2021","I really love this game. 3d world puzzle block builder. Great levels and each one can be played simply to complete or try to optimize for speed, area, or block count giving each level a lot of enjoyment to continue to optimize after first completing it."
300570,0,0,76561198092537839,13,3,1,257.8,"September 25, 2021","A really polished, eraly assembly and design game - really, the first space engineers as far as I'm concerned. Beautiful, smooth, interesting to play - even used it to teach introduction to Industrial Design. Thoroughly enjoyable."
300570,0,0,lightningund,166,12,1,237.3,"September 13, 2021",List of Zachtronics games that involve you writing in assembly and or making a factory:InfinifactorySpaceChemOpus MagnumTIS-100ExapunksShenzhen I/Oiss good
300570,0,0,Malephex,358,69,1,13.2,"September 12, 2021",Infinifactory is a lot of fun. It tricks you into doing programming puzzles with a layer of factory abstraction on top :)
300570,0,0,pyro_and_fire,139,52,1,42.9,"September 6, 2021","Funny enough the story is really immersive. You get kidnaped by aliens and are forced to designs factories for them. They reward you with space croquettes to eat. Then something happens...puzzles are very fun. Everything you make is technically made out of the same stupid block with different skins, but somehow  the illusion works. You'll truly feel like you are assembling tanks and massive missiles that get used in battle. You'll build cars, carve whales and do many other fun stuff like it."
300570,0,0,76561198291776169,76,29,1,22.8,"September 3, 2021",good puzzles. hard puzzles.
300570,0,0,76561198059900464,343,16,1,80.4,"August 30, 2021","Infinifactory is a good puzzle game, that I would recommend checking out. Assembling and transporting objects is a fun challenge and its pretty satisfying to go over a solution again to improve it.If I have one criticism, its that levels towards the end get more tedious, because objects become more unwieldy and you also have to make sure that your assembly line doesnt block the objects. I seriously slowed down at the end and didnt have the motivation to improve my solutions, and I even dropped the game for like a year. After I came back and finished it, the final level still left me kinda frustrated, because the last challenge was less on how to construct an object and more how to keep my assembly line from blocking it.Still I would recommend this game, even if its more for its earlier levels than its later levels."
300570,0,0,76561198089164216,70,7,1,37.0,"August 22, 2021",Who knew making factories for aliens would be so fun?
300570,0,0,fixedgerald,399,29,-1,1.1,"August 21, 2021",Starts off well then the difficulty spikes before you really have any fundamentals down. Also the story seems very odd.
300570,0,0,76561198367344219,280,14,1,38.1,"August 20, 2021",It feels good when everything comes together
300570,0,0,Supercon,309,164,1,9.3,"August 10, 2021","Played it many years ago, got stuck on a later puzzle and never beat it. I'd like to some day but it's not super exciting."
300570,0,0,76561198029114561,66,1,1,54.2,"August 8, 2021",S'Good
300570,0,0,trollmurder,474,7,1,91.8,"December 25, 2019",Enjoyed greatly. Obsessed massively. Got too complex. 10/10
300570,0,0,9999987654321,14,2,1,29.4,"December 21, 2019",Perfect Puzzle game
300570,0,0,76561198068122256,293,28,1,37.2,"December 20, 2019","Controls are kinda derpy, but the gameplay is good."
300570,0,0,beamrider1,38,1,1,437.1,"December 19, 2019","You have to enjoy puzzling out the details of increasingly complex assembly lines, but apparently I do because I enjoyed every minute of it.   There is also the attraction of trying to find the most efficient process.  Not for everybody but great fun for those who do enjoy such puzzles."
300570,0,0,sgtstitches,94,15,1,37.1,"December 19, 2019","Initially bought this thinking it was a buildcraft clone- boy was I in for a ride. I'm still completing it, because it is rather difficult- but never to a frustrating degree. The puzzles make you feel smart when you complete them, and there is no compare to the utterly orgasmic feeling you get when you just stand back and watch your factory work. Top tier puzzle game, i would reccomend it to anyone who is willing to sacrifice all their free thoughts to hypothetical solutions to the thing you were working on last."
300570,0,0,protoborg,225,59,1,434.7,"December 19, 2019",I enjoy the way the puzzles are structured.
300570,0,0,drewwm,215,2,1,24.3,"December 17, 2019",Solid Game
300570,0,0,76561198800020720,33,4,1,24.5,"December 17, 2019",This is a great game for people who love problem solving. Each level is difficult and they are very rewarding to solve.
300570,0,0,76561198085277602,201,3,1,304.1,"December 15, 2019","Lots of fun, I thoroughly enjoyed most of it."
300570,0,0,76561198059701788,373,8,1,61.0,"December 11, 2019","Love this game - great puzzles, great music. Zachtronics consistently delivers quality puzzle games."
300570,0,0,confusedashell,54,11,1,13.4,"December 10, 2019",Not horrible and has some good puzzles
300570,0,0,76561198201638787,114,12,1,77.6,"December 6, 2019",is factory buildingis complicatedgit gud or leave
300570,0,0,Ninjarx_II,100,3,1,28.7,"December 1, 2019",<3
300570,0,0,kubagurPL,38,11,1,17.3,"November 24, 2019","This puzzle game gets pretty addictive pretty fast. The game is about matching specific shapes and types of materials with the outputs given. It is fun to experiment with different ways to go about splitting outputs or slowing them down, and can even sometimes lead you into a little off-task rabbit hole! I would definitely recommend this to anyone, especially ones who like challenging puzzles or just things like minecraft ""redston-ing."""
300570,1,0,adfadadasfasfa,40,6,1,18.1,"November 23, 2019",very good game :)
300570,0,0,76561198051308074,177,3,1,126.1,"November 22, 2019","Zachtronics with another one. The ennui of victory on a harder puzzle (that subsequently looks good on the histogram :P) feels better than the hardest of Dark Souls challenge runs. It's close to being better than sex, but takes more effort."
300570,0,0,76561197971905574,048,1142,1,60.3,"November 22, 2019",10/10Really fantastic puzzle game. This company scratches the itch over and over again.
300570,0,0,thecomet93,36,1,1,177.3,"November 22, 2019",Really great puzzle game
300570,0,0,76561198093883361,342,52,1,15.4,"November 21, 2019",Fun
300570,0,0,mervill,366,54,1,1.4,"November 21, 2019","I'll admit that I've not played a whole lot of Infinifactory, more recent Zachtronics titles tend to attract my interest over this relatively older title. Still, though, you can tell just from the first hour or so that this game is pulling no punches. It contains the same brain-busting puzzles you've come to expect from Zachtronics, lightly seasoned with plot where appropriate.I wonder if Zachtronics will ever venture back to the 3D realm? Only time will tell."
