Date_Epoch,Num_Helpful,Num_Funny,Hours_Played,Recommend
0.0,25.5,1.8333333333333333,0.15433158319870757,1.0
0.0005094243504839531,7.0,0.6666666666666666,0.02992057081313947,1.0
0.0010188487009679063,3.6666666666666665,0.0,0.08181879375336565,1.0
0.0015282730514518594,157.33333333333334,234.33333333333334,0.0981421647819063,1.0
0.0020376974019358125,16.5,9.0,0.1294931340872375,1.0
0.0025471217524197657,1.0,0.0,0.06421647819063005,1.0
0.003565970453387672,4.5,1.5,0.12454563812600972,1.0
0.004075394803871625,8.5,1.0,0.028372374798061387,1.0
0.004584819154355578,3.0,1.0,0.32774636510500804,1.0
0.005094243504839531,33.0,0.0,0.05825928917609047,1.0
0.006113092205807438,0.5,0.5,0.15685581583198707,1.0
0.007131940906775344,0.0,0.0,0.039075121163166394,1.0
0.007641365257259297,0.0,0.0,0.16483239095315025,1.0
0.00815078960774325,4.5,0.0,0.013681340872374798,0.5
0.008660213958227204,0.0,0.0,0.2579092622509424,1.0
0.00967906265919511,4.0,1.0,0.14408319870759292,1.0
0.010697911360163017,0.0,0.0,0.3692447495961228,1.0
0.011207335710646969,0.0,0.0,0.05876413570274636,1.0
0.011716760061130923,45.0,45.5,0.12575726978998386,1.0
0.012226184411614875,7.0,22.5,0.02266760904684976,1.0
0.013245033112582781,0.0,0.0,0.17800888529886916,1.0
0.013754457463066735,13.0,1.25,0.388529886914378,0.75
0.014263881813550688,0.0,0.0,0.09698101777059774,1.0
0.015792154865002548,0.0,0.0,0.48152261712439415,1.0
0.0163015792154865,0.0,0.0,0.405391760904685,1.0
0.017320427916454408,4.0,12.0,0.0,0.0
0.01782985226693836,38.5,16.5,0.0938004846526656,1.0
0.018339276617422313,7.0,4.0,0.010904684975767368,0.0
0.018848700967906265,3.0,1.0,0.18598546042003233,1.0
0.01935812531839022,0.0,0.0,0.3066437802907916,1.0
0.020886398369842078,1.0,2.0,0.03882269789983845,1.0
0.021395822720326033,0.0,0.0,0.010399838449111472,1.0
0.022414671421293938,11.0,1.0,0.001918416801292407,0.0
0.023433520122261846,3.0,0.0,0.8676292407108239,1.0
0.023942944472745798,7.5,0.0,0.5466983037156705,1.0
0.02445236882322975,6.0,25.0,0.1402463651050081,1.0
0.026999490575649515,2.0,6.0,0.4966680129240711,1.0
0.02750891492613347,0.0,0.0,0.18376413570274636,1.0
0.030565461029037188,7.0,1.0,0.8365306946688207,1.0
0.03107488537952114,5.0,0.0,0.5219103392568659,1.0
0.031584309730005096,0.0,0.0,0.02786752827140549,1.0
0.032093734080489045,0.0,0.0,0.04796042003231018,1.0
0.033622007131940905,8.0,2.0,0.00010096930533117933,0.0
0.034640855832908816,0.0,0.0,0.6012722132471728,1.0
0.035150280183392765,13.0,0.0,0.31017770597738287,1.0
0.03565970453387672,2.0,0.0,0.02191033925686591,1.0
0.03616912888436067,8.666666666666666,1.6666666666666667,0.14300619278406032,1.0
0.03871625063678044,5.0,1.0,0.2538873182552504,1.0
0.04075394803871625,5.0,0.0,0.04402261712439419,1.0
