Date_Epoch_Week,Num_Helpful,Num_Funny,Hours_Played,Recommend
2600,9.923076923076923,3.1538461538461537,0.06645335422924556,0.9743589743589743
2601,1.5476190476190477,0.047619047619047616,0.16127011076077288,0.9523809523809523
2602,3.619047619047619,0.3333333333333333,0.0882043819225483,0.9523809523809523
2603,2.519230769230769,1.4230769230769231,0.10232467023638499,0.9615384615384616
2604,0.8571428571428571,0.14285714285714285,0.1656257579432452,0.9642857142857143
2605,13.5,1.0,0.07951329937747594,0.8333333333333334
2606,0.0,0.0,0.0831918505942275,1.0
2607,1.0,0.0,0.3949490662139219,0.75
2608,1.6,0.0,0.04142614601018676,0.6
2609,1.8571428571428572,0.0,0.0891341256366723,0.7142857142857143
2610,8.0,4.5,0.1795415959252971,1.0
2612,18.666666666666668,1.0,0.06112054329371816,1.0
2613,1.0,0.0,0.06536502546689303,1.0
2614,1.0,0.0,0.14431239388794564,1.0
2615,10.0,2.0,0.021222410865874362,0.0
2616,1.0,1.0,0.10780984719864177,1.0
2618,4.166666666666667,1.8333333333333333,0.1518109790605546,0.8333333333333334
2619,1.3333333333333333,0.3333333333333333,0.10554612337294848,1.0
2620,35.0,2.5,0.20840407470288622,1.0
2621,0.5,0.0,0.18505942275042442,1.0
2623,1.25,0.25,0.1441001697792869,1.0
2624,0.0,0.0,0.1553480475382003,1.0
2626,0.0,0.0,0.10186757215619693,1.0
2627,12.0,0.0,0.07470288624787776,0.0
2628,0.0,0.0,0.3089983022071307,1.0
2630,1.0,0.0,0.03480475382003396,1.0
2631,5.5,0.5,0.15831918505942275,1.0
2632,2.5,1.5,0.042020373514431233,1.0
2633,1.0,1.0,0.09083191850594227,1.0
2634,17.2,0.6,0.055687606112054325,0.6
2635,4.6,0.0,0.198811544991511,1.0
2636,0.25,0.0,0.052843803056027164,0.75
2637,0.5,0.0,0.040747028862478774,0.5
2638,0.0,0.0,0.12733446519524616,1.0
2639,4.0,0.0,0.11318619128466327,0.6666666666666666
2642,0.0,0.0,0.03565365025466893,1.0
2644,1.0,0.0,0.12308998302207129,1.0
2645,0.0,0.0,0.06112054329371816,1.0
2646,0.0,0.0,0.33106960950764003,1.0
2647,0.0,0.0,0.03056027164685908,1.0
2649,0.6666666666666666,0.0,0.11997736276174305,0.6666666666666666
2650,5.0,0.0,0.00764006791171477,1.0
2652,0.25,0.0,0.15831918505942272,1.0
2654,5.0,7.25,0.22941426146010183,1.0
2655,0.0,0.0,0.9159592529711374,1.0
2656,2.0,0.3333333333333333,0.10526315789473682,1.0
2657,0.0,0.0,0.18675721561969438,1.0
2659,0.0,0.0,0.16129032258064516,1.0
2660,2.0,0.0,0.3166383701188455,1.0
2661,0.3333333333333333,0.0,0.09564233163554046,1.0
2662,0.0,0.0,0.2724957555178268,1.0
2663,3.5,1.5,0.19269949066213918,1.0
2664,0.0,0.0,0.09592529711375213,1.0
2665,1.0,0.0,0.029711375212224105,1.0
2666,1.0,0.0,0.0432937181663837,1.0
2670,0.0,0.0,0.08262591963780418,1.0
2671,2.0,0.0,0.08234295415959253,0.0
2674,1.0,0.0,0.18760611205432934,1.0
2676,1.0,0.0,0.20797962648556875,1.0
2685,3.0,0.0,0.1035653650254669,1.0
2686,4.0,0.0,0.005093378607809847,1.0
2691,2.0,0.0,0.17062818336162985,1.0
2701,0.0,0.0,0.0831918505942275,1.0
2702,0.0,0.0,0.012308998302207129,1.0
2704,0.0,0.0,0.18166383701188452,1.0
