792100,0,0,76561199105891071,59,4,1,2.2,"October 31, 2021",Nice for programmers and people who want to begin with programming.
792100,0,0,Hugomanen,132,2,1,4.8,"October 30, 2021","You kknow how at work you get an interesting programming task, which you quickly mash out and then you spend the rest of your time fixing weird bugs?This is that, but cute, so it's fun."
792100,0,0,meanmotherducker,8,1,1,14.1,"October 21, 2021",Great way to get the creative juices flowing.  Great way to relax and unwind after work.
792100,0,0,dallogfheir,38,7,-1,45.6,"October 19, 2021",there are less than 7 billion humans in the game
792100,0,0,PR0C3DVR4L,680,44,1,7.0,"October 10, 2021","Programming puzzles, love'em!!!"
792100,0,0,KirillLuxdark,754,66,1,2.8,"October 7, 2021","Хорошая головоломка на составление алгоритмов, но редактор алгоритма просто ужасный"
792100,0,0,geekdotneo,270,13,1,41.1,"October 2, 2021","this is a fantastic game - fun, challenging, and very satisfying."
792100,0,0,76561198849300373,96,18,1,22.5,"September 12, 2021","7 Billion Humans is a much improved sequel to Human Resources Machine, and I'd say one of the better casual programming puzzle games out there. In most puzzle games, there's one predetermined solution, and the tasks are made in a way that would make it impossible to come up with any other approach. This game is not like that - it gives you a set of tools, and you solve the problem as you see fit, no pressure in how you do that - and this is close to an ideal puzzle game for me. And you're not getting lost in this freedom, it is apparent which tools you need to use to reach the goal. You might need to implement a certain solution if you're trying to complete optional tasks, but this is up to you, there's no unlocks besides achievements for doing so.Pretty much all the gripes I had with HRM are fixed in this game - it is longer (it took me around 10 hours to finish the game without optional challenges), it uses more high-level commands so programming does not feel like a chore, the tasks are purposeful and visually comprehensible.I have a few nitpicks though:1) Some mechanics are underutilized, like buttons, sensors and displays in the last few levels. Also, some tasks do not let you use certain commands, which is a shame. Kinda asks for level editor, eh?2) When optimizing a program for execution speed, I wish there was a profiler of sorts to see how long each line takes, or at least a clear way to see a command execution time, without manually checking it with a timer.3) I wish there was an explanation for certain nuances of commands. For example, I was avoiding combining ANDs and ORs in conditionals because it is not explained how they are grouped.  The directional checks are also quite nondeterministic in how they happen in a dynamic environments, like when a box you just checked gets picked up before you can do anything about it, and I get it that multithreading is naturally undeterministic, but sometimes I had to manually tweak the solution around that, hoping that it'll stickTL;DR A nice puzzle game about programming, don't look at big words I randomly threw about, it is really not that hard, try it out"
792100,0,0,MadeOfMagicAndWires,222,26,1,59.2,"August 23, 2021","Cute, not too difficult, and all around good fun . You'll probably know if this is something for you or not. Just wish I could type but the indentation is already a huge step-up."
792100,2,0,vitrashark,340,4,1,10.5,"August 6, 2021",Hilariously fun way to learn basic programming logic! I love this game ^D^/
792100,7,0,lorarose,279,10,1,6.2,"August 4, 2021","Going into this game with basically no prior coding knowledge, it was fun and educational while also making me feel smooth-brained. I made it through about a third of the puzzles before my noggin couldn't take it anymore.Bonus points for the story line being cute and entertaining."
792100,1,0,76561198032705777,601,49,1,11.4,"July 25, 2021",Probably the silliest programming logic game i have played and provided many laughs on how those office workers are treated.  If you've been looking to play a logic game that doesn't have the serious tone that most of them do this is a good choice for that.If your looking for a chill stream that doesn't stick to one game check me out at https://www.twitch.tv/justthepassenger !
792100,0,0,76561199070175442,21,11,1,5.0,"July 17, 2021","Once again, a great creation from the Tomorrow Corporation. I loved the Human Resource Machine and this is just a great sequel for it."
792100,0,0,76561198274392976,86,3,1,4.8,"July 17, 2021",great game with  puzzles [u/]
792100,0,0,toonlunk,184,32,1,7.3,"July 15, 2021",Pretty good and difficult game that has taught me my college degree in Programming is actually total garbage.
792100,0,0,cbdroege,765,174,1,12.3,"July 12, 2021","A cute, fun, coding puzzle game. I got stumped by one of the concepts, but the game let me skip it, so I still got to reach the end. ;D"
792100,0,0,Karechta,73,18,1,22.0,"July 12, 2021",Yes
792100,0,0,TheAgv,71,23,1,124.7,"July 11, 2021",Its a relex game after long day of programming.
792100,1,0,76561198389309215,17,5,1,28.9,"July 7, 2021","Great game, if you like programming definitely get this one."
792100,0,0,76561197968356576,306,39,1,3.0,"July 6, 2021",Very amusing and satisfying when your program works. Quite a cerebral challenge that I like!
792100,0,0,76561198025850032,166,4,1,33.4,"March 18, 2020",Wonderful puzzle/engineering game. Challenging and keeps your brain sharp. Lots of fun.
792100,0,0,76561198992545725,104,8,1,7.3,"March 18, 2020",its a good game
792100,0,0,76561197975921051,89,2,1,51.0,"March 18, 2020",Time for a headache!
792100,0,0,76561198027894527,71,2,1,6.5,"March 15, 2020",Great puzzle game.
792100,0,0,76561198271709760,67,1,1,61.0,"March 14, 2020","As an old assembly language programmer I loved it!  Good story, interesting puzzles."
792100,1,1,76561198306810165,79,11,1,16.4,"March 11, 2020","Can't believe every puzzle was designed so well. Robot leaders were somehow hilarious, you won't feel boring even though you can't solve the puzzle. 70 bh is totally beyond my expectation, well done!"
