Date_Epoch_Week,Num_Helpful,Num_Funny,Hours_Played,Recommend
2617,3.12,1.96,0.06012762563148099,0.92
2618,0.13636363636363635,0.0,0.08070870899905733,0.9545454545454546
2619,0.47058823529411764,0.0,0.14878708728905018,0.9411764705882353
2620,1.0,0.25,0.16249002924754055,0.875
2621,1.1666666666666667,0.0,0.06412301692812196,0.8333333333333334
2622,0.8,0.13333333333333333,0.1498183107329611,0.9333333333333333
2623,0.0,0.0,0.06875071219660425,1.0
2624,0.6666666666666666,0.16666666666666666,0.031153062128866437,0.8333333333333334
2625,6.444444444444445,0.2222222222222222,0.071612159886555,0.8888888888888888
2626,0.0,0.0,0.04695559691571391,0.9
2627,0.6,0.0,0.0854559957458123,1.0
2628,1.2,0.4,0.061207125764424365,0.6
2629,1.125,0.0,0.15514490826907737,1.0
2630,5.0,0.0,0.219223610741824,1.0
2631,0.625,0.0,0.1726934325977134,0.875
2632,5.666666666666667,1.3333333333333333,0.03350172826375964,0.6666666666666666
2633,2.0,0.0,0.05224674288752991,1.0
2634,0.6666666666666666,0.3333333333333333,0.1628113090490118,1.0
2636,0.0,0.0,0.06009040148896571,0.5
2637,1.5,0.0,0.03775591597979261,1.0
2638,3.3333333333333335,0.3333333333333333,0.045998404679606496,1.0
2639,0.0,0.0,0.05051847912789152,1.0
2640,0.5,0.0,0.10489231587343792,1.0
2641,0.0,0.0,0.07903483116192503,1.0
2642,1.0,0.0,0.05809625099707525,1.0
2643,11.0,0.0,0.028183993618718428,1.0
2645,2.0,0.0,0.007444828503057698,0.0
2646,2.0,1.0,0.013560223344855094,0.0
2647,2.0,1.0,0.19516086147301254,1.0
2651,3.0,1.0,0.03695825578303643,0.0
2652,0.0,0.0,0.5926615261898432,1.0
2653,1.0,0.0,0.02189134095541966,1.0
2654,0.0,0.0,0.3094921563413986,1.0
2655,2.3333333333333335,1.0,0.042453248249579016,0.6666666666666666
2656,0.5714285714285714,0.0,0.05150605841911347,1.0
2657,1.0,0.5,0.06979526721616591,0.5
2658,1.0,2.0,0.0005317734645041213,0.0
2659,0.0,0.0,0.05743153416644509,1.0
2660,0.0,0.0,0.20699282105822925,1.0
2661,2.5,0.0,0.04998670566338741,1.0
2662,3.5,0.0,0.08827439510768414,0.5
2663,0.0,0.0,0.047593725073118855,1.0
2664,0.0,0.0,0.005317734645041213,1.0
2665,0.5,0.0,0.10376229726136665,1.0
2666,0.0,0.0,0.09319329965434726,1.0
2667,0.0,0.0,0.023530975804307366,1.0
2668,0.0,0.0,0.003988300983780909,0.0
2669,0.0,0.0,0.11610387308339981,1.0
2671,2.0,0.0,0.015421430470619519,1.0
2672,0.5,0.0,0.15913320925285832,1.0
2673,7.0,2.0,0.08149428343525658,0.5
2674,4.0,2.0,0.06673756979526721,1.0
2676,1.5,0.0,0.0898697155011965,1.0
2677,1.5,0.5,0.05184791278915182,1.0
2679,0.0,0.0,0.03137463440574315,1.0
2680,3.0,0.0,0.11406540813613401,1.0
2682,0.0,0.0,0.1389258176017017,1.0
2683,0.0,0.0,0.04333953735708588,1.0
2684,0.3333333333333333,0.0,0.0662057963307631,0.6666666666666666
2685,0.0,0.0,0.10688646636532836,1.0
2686,0.0,0.0,0.21204466897101837,1.0
2687,1.0,1.0,0.5376229726136666,1.0
2689,1.0,0.0,0.028051050252592396,0.5
2691,0.0,0.0,0.04573251794735443,1.0
2695,0.0,0.0,0.08721084817867589,1.0
2696,0.0,0.0,0.021005051847912792,1.0
2698,0.5,0.5,0.04440308428609413,1.0
2701,0.0,0.0,0.044934857750598245,1.0
2702,2.0,0.0,0.18106886466365332,0.0
2703,0.0,0.0,0.09837809093326244,1.0
2704,0.0,0.0,0.019409731454400427,1.0
