Date_Epoch_Week,Num_Helpful,Num_Funny,Hours_Played,Recommend
2720,17.714285714285715,0.5714285714285714,0.11364493026762154,0.7142857142857143
2721,1.3333333333333333,0.4166666666666667,0.3121152154793316,0.9166666666666666
2722,45.0,0.0,0.005277044854881266,0.0
2723,1.0,0.0,0.013192612137203165,0.0
2724,7.0,1.0,0.02902374670184696,0.5
2727,0.0,0.0,0.00395778364116095,1.0
2733,4.0,0.5,0.49010554089709757,0.5
2734,0.0,0.0,0.10817941952506596,1.0
2735,1.0,0.0,0.13984168865435354,1.0
2739,6.0,1.0,0.0013192612137203166,0.0
2747,0.0,0.0,0.0633245382585752,1.0
2750,1.0,0.0,0.12928759894459102,1.0
2753,0.0,0.0,0.08311345646437994,1.0
2755,0.0,0.0,0.39313984168865423,1.0
