Date_Epoch,Num_Helpful,Num_Funny,Hours_Played,Recommend
0.0,24.75,8.75,0.01773226773226773,1.0
0.00039308176100628933,3.3333333333333335,0.6666666666666666,0.017316017316017313,0.6666666666666666
0.0007861635220125787,0.0,0.0,0.08741258741258741,1.0
0.0011792452830188679,0.6666666666666666,0.0,0.00899100899100899,1.0
0.0023584905660377358,4.0,0.0,0.021978021978021976,1.0
0.002751572327044025,4.0,0.0,0.05544455544455544,1.0
0.0031446540880503146,0.0,0.0,0.02897102897102897,1.0
0.003930817610062893,10.0,3.0,0.04595404595404595,1.0
0.0047169811320754715,2.0,1.0,0.01648351648351648,1.0
0.00550314465408805,2.0,0.0,0.003996003996003996,1.0
0.00589622641509434,1.0,0.0,0.0819180819180819,1.0
0.006289308176100629,1.0,0.0,0.0934065934065934,1.0
0.007075471698113208,68.0,77.0,0.041458541458541456,1.0
0.007861635220125786,0.0,0.0,0.001998001998001998,1.0
0.008647798742138365,2.0,0.0,0.011488511488511486,0.0
0.014937106918238994,1.0,0.0,0.011488511488511486,1.0
0.015723270440251572,1.5,0.0,0.02747252747252747,1.0
0.018474842767295597,2.5,0.0,0.02822177822177822,0.5
0.019654088050314465,1.5,0.0,0.016733266733266732,1.0
0.020047169811320754,1.0,0.0,0.014485514485514484,1.0
0.020833333333333332,0.0,0.0,0.1688311688311688,0.0
0.0220125786163522,4.0,0.0,0.3246753246753247,1.0
0.02397798742138365,0.0,0.0,0.05244755244755244,1.0
0.025943396226415096,0.0,0.0,0.006493506493506492,0.0
0.02869496855345912,50.0,1.0,0.004495504495504495,0.0
0.036556603773584904,0.0,0.0,0.044455544455544456,1.0
0.03891509433962264,30.0,3.0,0.0034965034965034965,1.0
0.0404874213836478,21.0,14.0,0.007492507492507492,1.0
0.042059748427672954,0.0,0.0,0.020729270729270728,0.5
0.04245283018867924,0.0,0.0,0.004495504495504495,1.0
0.04284591194968553,5.0,20.5,0.022477522477522473,1.0
0.046776729559748424,29.0,2.0,0.06393606393606394,1.0
0.04716981132075472,0.0,0.0,0.030469530469530468,0.0
0.0479559748427673,0.0,0.0,0.028971028971028972,1.0
0.04874213836477988,0.0,0.0,0.007492507492507492,1.0
0.049528301886792456,2.0,0.0,0.03596403596403596,0.0
0.05188679245283019,0.0,0.0,0.00999000999000999,1.0
0.05267295597484277,2.0,0.0,0.01698301698301698,0.0
0.054638364779874216,207.0,3.0,0.01798201798201798,0.0
0.055031446540880505,0.0,0.0,0.0004995004995004995,1.0
0.055424528301886794,0.0,0.0,0.034465534465534464,1.0
0.05581761006289308,0.0,0.0,0.06859806859806859,0.6666666666666666
0.05660377358490566,0.0,0.0,0.003996003996003995,0.0
0.05778301886792453,6.0,1.0,0.026973026973026972,1.0
0.05856918238993711,1.0,0.0,0.013486513486513488,0.5
0.0589622641509434,4.0,0.0,0.012987012987012986,0.0
0.059355345911949686,0.0,0.0,0.001998001998001998,0.0
0.0770440251572327,1.0,0.0,0.0,0.0
0.07783018867924528,1.0,0.0,0.0029970029970029966,0.0
0.08018867924528301,3.0,0.3333333333333333,0.08674658674658674,0.6666666666666666
0.08294025157232704,22.0,0.0,0.048451548451548455,0.0
0.09198113207547169,7.0,2.0,0.02947052947052947,0.0
0.10495283018867925,1.0,0.0,0.028971028971028972,1.0
0.10966981132075472,1.0,2.0,0.0,0.0
0.11006289308176101,2.0,0.0,0.0004995004995004995,0.0
0.11202830188679246,9.0,0.0,0.043456543456543456,1.0
0.11438679245283019,4.0,0.0,0.09140859140859138,1.0
0.1474056603773585,2.0,0.0,0.0034965034965034965,1.0
0.15172955974842767,0.0,0.0,0.010989010989010986,1.0
0.15644654088050314,2.5,1.0,0.007492507492507491,0.0
0.18671383647798742,8.5,0.0,0.03996003996003995,0.5
0.19418238993710693,2.0,0.0,0.1853146853146853,1.0
0.19654088050314467,24.0,1.0,0.010489510489510488,0.0
0.20086477987421383,0.0,0.0,0.013986013986013984,0.0
0.20322327044025157,16.0,0.0,0.0004995004995004995,0.0
0.20440251572327045,25.0,0.0,0.00799200799200799,0.0
