Date_Epoch_Week,Num_Helpful,Num_Funny,Hours_Played,Recommend
2385,10.090909090909092,3.3636363636363638,0.02156933975115793,0.9090909090909091
2386,3.6,0.6,0.03626373626373626,1.0
2387,14.8,15.6,0.04745254745254744,1.0
2388,1.0,0.0,0.006743256743256742,0.5
2390,1.0,0.0,0.011488511488511486,1.0
2391,1.5,0.0,0.02747252747252747,1.0
2392,1.5,0.0,0.04553779553779553,0.6666666666666666
2393,4.0,0.0,0.3246753246753247,1.0
2394,0.0,0.0,0.029470529470529465,0.5
2395,50.0,1.0,0.004495504495504495,0.0
2398,0.0,0.0,0.044455544455544456,1.0
2399,30.0,3.0,0.0034965034965034965,1.0
2400,5.166666666666667,9.166666666666666,0.016400266400266397,0.8333333333333334
2402,9.666666666666666,0.6666666666666666,0.04112554112554113,0.6666666666666666
2403,1.0,0.0,0.021728271728271728,0.5
2404,1.0,0.0,0.013486513486513484,0.5
2405,25.875,0.375,0.03334165834165834,0.5
2406,2.4,0.2,0.013786213786213785,0.4
2413,1.0,0.0,0.0014985014985014983,0.0
2414,3.0,0.3333333333333333,0.08674658674658674,0.6666666666666666
2415,22.0,0.0,0.048451548451548455,0.0
2418,7.0,2.0,0.02947052947052947,0.0
2423,1.0,0.0,0.028971028971028972,1.0
2425,1.5,1.0,0.00024975024975024975,0.0
2426,6.5,0.0,0.06743256743256743,1.0
2438,2.0,0.0,0.0034965034965034965,1.0
2440,0.0,0.0,0.010989010989010986,1.0
2442,2.5,1.0,0.007492507492507491,0.0
2453,8.5,0.0,0.03996003996003995,0.5
2455,2.0,0.0,0.1853146853146853,1.0
2456,24.0,1.0,0.010489510489510488,0.0
2458,0.0,0.0,0.013986013986013984,0.0
2459,20.5,0.0,0.004245754245754245,0.0
2460,2.0,0.0,0.0,0.0
2462,1.0,1.0,0.23751248751248752,0.0
2463,14.0,1.0,0.005494505494505493,0.0
2468,1.0,1.0,0.07692307692307691,0.0
2474,1.0,1.0,0.001998001998001998,0.0
2477,2.0,1.5,0.05194805194805194,0.5
2481,1.0,0.0,0.00849150849150849,1.0
2483,1.0,0.0,0.0009990009990009988,0.0
2493,9.0,1.0,0.0014985014985014985,0.0
2498,3.0,0.0,0.005494505494505494,0.0
2499,1.0,0.0,0.05094905094905095,1.0
2501,8.0,0.0,0.05694305694305694,0.0
2503,3.0,1.0,0.0,1.0
2506,5.0,0.0,0.00899100899100899,1.0
2507,15.0,0.0,0.03196803196803197,0.0
2513,10.333333333333334,0.0,0.035464535464535464,0.3333333333333333
2514,13.0,0.0,0.0034965034965034965,0.0
2516,20.0,0.0,0.005494505494505493,0.0
2517,10.0,0.0,0.033466533466533464,0.0
2521,5.0,1.0,0.0,0.0
2523,6.5,0.0,0.02622377622377622,0.0
2533,4.0,0.0,0.953046953046953,0.0
2539,9.0,1.0,0.005994005994005993,0.0
2540,11.0,0.0,0.0009990009990009988,0.0
2541,5.0,0.0,0.02047952047952048,0.0
2542,16.5,0.5,0.020479520479520476,0.0
2544,22.0,0.0,1.0,0.0
2552,15.0,0.0,0.022477522477522476,0.0
2554,15.0,0.0,0.019980019980019977,0.0
2560,8.5,0.0,0.0014985014985014983,0.0
2566,10.0,0.0,0.0024975024975024975,0.0
2568,11.5,0.0,0.00974025974025974,0.0
2571,6.0,0.0,0.00849150849150849,0.0
2575,5.0,0.0,0.001998001998001998,0.0
2579,5.5,0.0,0.007242757242757241,0.0
2581,6.0,1.0,0.010489510489510488,0.0
2582,9.0,1.0,0.03796203796203796,0.0
2583,0.0,0.0,0.26523476523476525,1.0
2584,10.0,0.0,0.00799200799200799,0.0
2591,4.0,0.0,0.0024975024975024975,0.0
2594,7.0,0.0,0.006993006993006992,0.0
2596,11.0,0.0,0.0004995004995004995,0.0
2598,8.0,0.0,0.042457542457542456,0.0
2602,9.0,0.0,0.00949050949050949,0.0
2603,17.0,0.0,0.010989010989010986,0.0
2606,13.0,0.0,0.0,0.0
2608,12.5,0.0,0.010739260739260738,0.0
2611,3.0,0.0,0.0004995004995004995,0.0
2614,5.0,0.0,0.2122877122877123,0.0
2618,9.0,0.0,0.003996003996003996,0.0
2620,8.0,0.0,0.0009990009990009988,0.0
2622,0.0,0.0,0.06293706293706293,1.0
2624,3.0,0.0,0.003996003996003996,0.0
2627,7.5,0.0,0.005994005994005992,0.0
2630,16.0,0.0,0.00949050949050949,0.0
2631,10.0,0.0,0.00849150849150849,0.0
2634,14.0,0.0,0.00949050949050949,0.0
2636,9.0,0.0,0.0034965034965034965,0.0
2638,1.0,5.0,0.011988011988011986,0.0
2639,1.0,0.0,0.007492507492507492,1.0
2643,1.0,0.0,0.02997002997002997,1.0
2655,0.0,0.0,0.00899100899100899,0.0
2713,2.0,0.0,0.06143856143856144,1.0
2714,4.0,0.0,0.014985014985014984,0.0
2720,1.0,0.0,0.01898101898101898,1.0
2725,5.0,0.0,0.013486513486513484,0.0
2729,2.0,0.0,0.001998001998001998,0.0
2734,2.0,0.0,0.010489510489510488,0.0
2739,2.0,0.0,0.03846153846153846,1.0
2742,1.0,0.0,0.03796203796203796,1.0
2748,0.0,0.0,0.0024975024975024975,0.0
