Date_Epoch_Week,Num_Helpful,Num_Funny,Hours_Played,Recommend
2438,45.75,2.5,0.2535211267605634,0.5
2439,7.412698412698413,1.6031746031746033,0.04302854162009092,0.6507936507936508
2440,1.25,0.0,0.12089201877934272,0.75
2441,1.6666666666666667,0.0,0.10203442879499218,0.6666666666666666
2442,7.5,0.0,0.09154929577464789,1.0
2444,2.0,0.0,0.004694835680751174,0.0
2447,1.0,0.0,0.018779342723004695,1.0
2448,11.0,0.0,0.020657276995305163,0.0
2455,0.0,0.0,0.015023474178403754,0.0
2457,4.0,1.0,0.19248826291079812,1.0
2458,4.5,1.0,0.10845070422535211,0.5
2459,18.0,0.0,0.015023474178403754,0.0
2460,5.0,0.0,0.05915492957746478,0.5
2461,6.0,0.25,0.053286384976525825,0.75
2467,7.0,1.0,0.09295774647887324,0.0
2468,5.0,0.0,0.0009389671361502348,0.0
2471,11.0,0.0,0.021596244131455396,1.0
2475,8.0,0.0,0.0009389671361502348,0.0
2484,4.0,0.0,0.10985915492957747,1.0
2485,3.0,0.0,0.04507042253521128,1.0
2486,0.0,0.0,0.004694835680751174,0.0
2487,3.0,0.0,0.13615023474178403,1.0
2495,2.0,0.0,0.536150234741784,1.0
2504,0.5,0.0,0.013615023474178404,0.25
2505,3.0,2.0,0.013145539906103286,0.0
2509,2.0,0.0,0.13145539906103287,0.0
2511,1.0,0.0,0.43849765258215956,1.0
2513,6.0,0.0,0.1596244131455399,1.0
2514,3.0,0.0,0.03192488262910798,0.0
2522,3.0,0.0,0.036619718309859155,1.0
2525,1.0,1.0,0.06572769953051644,1.0
2526,1.0,1.0,0.008450704225352114,0.0
2529,1.0,0.0,0.37934272300469485,1.0
2536,3.0,1.0,0.03943661971830986,0.0
2548,2.0,1.0,0.030985915492957743,0.0
2550,0.0,0.0,0.06572769953051644,1.0
2554,2.0,0.0,0.020657276995305163,1.0
2562,1.0,0.0,0.02910798122065728,0.0
2568,3.0,0.0,0.0,0.0
2575,5.0,2.0,0.004694835680751174,0.0
2584,1.0,0.0,0.14178403755868543,0.0
2609,3.0,0.0,0.002816901408450705,0.0
2617,2.0,0.0,0.30234741784037555,0.0
2620,1.0,0.0,0.028169014084507043,0.0
2622,0.0,0.0,0.07605633802816901,1.0
2626,0.0,0.0,0.44507042253521123,1.0
2636,0.0,0.0,0.02253521126760563,0.0
2637,0.0,0.0,0.08450704225352113,1.0
2643,1.0,0.0,0.008450704225352114,1.0
2651,0.0,0.0,0.3671361502347418,0.0
2654,0.5,0.0,0.014553990610328638,0.0
2714,0.0,0.0,0.22065727699530516,1.0
2715,2.0,0.0,0.007511737089201879,0.0
2717,1.0,0.0,0.004694835680751174,1.0
2729,2.0,0.0,0.028169014084507043,0.0
2730,4.0,0.0,0.020657276995305163,0.0
2745,1.0,0.0,0.5615023474178403,1.0
2750,0.0,0.0,0.29671361502347415,1.0
2754,0.0,0.0,0.01220657276995305,0.0
