Date_Epoch,Num_Helpful,Num_Funny,Hours_Played,Recommend
0.0,98.0,166.66666666666666,0.042977095443931045,1.0
0.00045475216007276033,5.5,0.5,0.010458587966413276,0.9166666666666666
0.0009095043201455207,21.178571428571427,1.0357142857142858,0.011812490684155613,0.8571428571428571
0.001364256480218281,9.454545454545455,0.36363636363636365,0.018421658830065447,0.9545454545454546
0.0018190086402910413,11.75,23.166666666666668,0.013849555323694541,1.0
0.002273760800363802,0.8333333333333334,0.25,0.014011029959755552,1.0
0.002728512960436562,5.1,0.4,0.009569235355492622,1.0
0.0031832651205093224,2.0,0.0,0.006061509415213395,0.6666666666666666
0.0036380172805820826,0.75,0.0,0.04579669101207334,1.0
0.004092769440654843,2.4285714285714284,0.0,0.011498413644784192,1.0
0.004547521600727604,1.5,0.0,0.020606647786555375,0.75
0.0050022737608003635,0.0,0.0,0.014495453867938591,1.0
0.005457025920873124,0.0,0.0,0.01472648680876435,1.0
0.006366530241018645,0.0,0.0,0.021314651960053662,1.0
0.0068212824010914054,1.8,5.6,0.010851095543300045,1.0
0.007276034561164165,1.0,0.0,0.0077507825309286035,1.0
0.007730786721236926,1.4285714285714286,0.0,0.010859612886740626,1.0
0.008185538881309686,2.0,0.5,0.016992100163958863,1.0
0.008640291041382447,2.0,0.0,0.010731852735131914,1.0
0.009095043201455207,12.333333333333334,0.3333333333333333,0.01833358175585035,1.0
0.010459299681673489,38.333333333333336,1.3333333333333333,0.02553783474934168,1.0
0.010914051841746248,6.0,0.0,0.006334774183932032,0.5
0.011368804001819008,1.0,0.0,0.005962140408406619,1.0
0.01273306048203729,0.0,0.0,0.010980275252148855,1.0
0.01318781264211005,0.0,0.0,0.004695185571620211,1.0
0.013642564802182811,1.0,0.3333333333333333,0.01018532319769464,1.0
0.01409731696225557,1.75,0.0,0.007825309286033687,1.0
0.01455206912232833,0.0,0.0,0.005365926367565957,1.0
0.015006821282401092,0.5,0.0,0.0131539722760471,1.0
0.015461573442473852,0.0,0.0,0.035623788940229544,1.0
0.01682582992269213,0.0,0.0,0.02153823222536891,1.0
0.017280582082764895,0.0,0.0,0.016023252347592786,1.0
0.018190086402910415,0.0,0.0,0.011849754061708155,1.0
0.018644838562983174,0.0,0.0,0.019675063347741842,1.0
0.019099590723055934,1.0,0.0,0.032642718736026234,1.0
0.019554342883128694,1.5,0.0,0.007042778357430318,0.75
0.020009095043201454,0.0,0.0,0.009763004918765838,1.0
0.020463847203274217,0.0,0.0,0.012818601878074229,1.0
0.021828103683492497,3.6666666666666665,0.3333333333333333,0.01733989168778258,0.6666666666666666
0.0241018644838563,0.0,0.0,0.004173498285884632,1.0
0.02546612096407458,0.0,0.0,0.0074526755105082726,1.0
0.0263756252842201,0.0,0.0,0.019376956327321507,1.0
0.026830377444292862,4.666666666666667,0.6666666666666666,0.017985790232026632,1.0
0.027285129604365622,1.0,0.0,0.007601729020718439,0.6666666666666666
0.02773988176443838,0.0,0.0,0.002384856163362647,1.0
0.02819463392451114,1.0,0.5,0.005962140408406619,1.0
0.0286493860845839,0.0,0.0,0.011402593531077657,1.0
0.02910413824465666,4.0,2.0,0.006707407959457445,1.0
0.030013642564802184,0.0,0.0,0.008346996571769266,1.0
0.030923146884947704,0.5,0.5,0.009763004918765836,1.0
0.03137789904502047,1.0,0.5,0.019004322551796092,1.0
0.031832651205093224,0.0,0.0,0.014607244000596214,1.0
